10. (0.372984, 0.730690, 0.687258, 0.302165, 0.388423, 0.616826, 0.082435, 0.382415)  (0.375540, 0.746038, 0.697691, 0.284562, 0.356191, 0.606781, 0.081413, 0.381604)  (0.376826, 0.774963, 0.717759, 0.242671, 0.295249, 0.584150, 0.082427, 0.378860)  (0.223177, 0.812165, 0.707332, 0.306389, 0.154387, 0.528055, 0.096066, 0.429655)  (0.362252, 0.815252, 0.753002, 0.143653, 0.161535, 0.551583, 0.078230, 0.385233)  (0.349698, 0.818495, 0.754347, 0.110492, 0.120765, 0.545174, 0.075950, 0.383531)  (0.334426, 0.816846, 0.742983, 0.089075, 0.094808, 0.538816, 0.076673, 0.370086)  (0.360516, 0.852094, 0.706006, 0.038438, 0.039857, 0.559767, 0.093432, 0.338823)  (0.289956, 0.812826, 0.694364, 0.057761, 0.057957, 0.513899, 0.086081, 0.308013)  (0.263111, 0.812947, 0.666440, 0.044260, 0.042421, 0.497009, 0.092244, 0.269731)  (0.239805, 0.813588, 0.642040, 0.034234, 0.030709, 0.482255, 0.097740, 0.235726)  (0.222771, 0.811726, 0.621937, 0.029631, 0.024241, 0.472376, 0.101809, 0.208546)  (0.206492, 0.801740, 0.602340, 0.030631, 0.022563, 0.466254, 0.103362, 0.181891)  (0.171847, 0.775145, 0.580576, 0.032743, 0.022002, 0.459447, 0.101334, 0.138816)  (0.114079, 0.736402, 0.570095, 0.028646, 0.017799, 0.453871, 0.100519, 0.081305)  (0.082614, 0.711934, 0.570438, 0.028436, 0.016035, 0.454070, 0.103694, 0.051958)  (0.105943, 0.699500, 0.550447, 0.058740, 0.028008, 0.453612, 0.106232, 0.061350)  (0.138662, 0.659602, 0.522586, 0.127463, 0.045684, 0.455581, 0.119360, 0.067710)  (0.136832, 0.611826, 0.510715, 0.186175, 0.045153, 0.454095, 0.132997, 0.046861)  (0.124972, 0.588033, 0.506212, 0.208899, 0.039053, 0.445827, 0.131217, 0.034501)  (0.116398, 0.579045, 0.495493, 0.212564, 0.047524, 0.426266, 0.113543, 0.043252)  (0.084744, 0.588401, 0.484316, 0.201432, 0.083290, 0.406036, 0.106770, 0.044325)  (0.057126, 0.593054, 0.479337, 0.197896, 0.115451, 0.377745, 0.099460, 0.037228)  (0.042455, 0.579814, 0.484540, 0.201755, 0.122178, 0.350273, 0.106141, 0.031107)  (0.041542, 0.545866, 0.489144, 0.213121, 0.101195, 0.330737, 0.123222, 0.035402)  (0.044430, 0.521471, 0.489192, 0.220197, 0.081301, 0.323579, 0.134367, 0.039984)  

11. (0.374478, 0.745447, 0.698165, 0.248897, 0.338886, 0.595229, 0.084426, 0.373989)  (0.373357, 0.756386, 0.710626, 0.227521, 0.299337, 0.588364, 0.078160, 0.381342)  (0.367901, 0.774740, 0.730766, 0.184394, 0.235908, 0.574530, 0.073193, 0.390263)  (0.356086, 0.791233, 0.752548, 0.134577, 0.165579, 0.561542, 0.067457, 0.403498)  (0.342903, 0.800148, 0.768228, 0.092717, 0.110162, 0.553351, 0.062035, 0.415124)  (0.330500, 0.802268, 0.771781, 0.067551, 0.076787, 0.547565, 0.059605, 0.417311)  (0.319008, 0.800117, 0.761808, 0.054826, 0.059561, 0.540408, 0.061211, 0.404871)  (0.304632, 0.795942, 0.739982, 0.047325, 0.049010, 0.528903, 0.066503, 0.377598)  (0.284731, 0.791268, 0.710944, 0.040624, 0.039770, 0.512465, 0.074042, 0.339959)  (0.261839, 0.787659, 0.680522, 0.034088, 0.031053, 0.494072, 0.082266, 0.299156)  (0.240803, 0.785144, 0.653690, 0.029567, 0.024545, 0.478094, 0.089760, 0.262211)  (0.224992, 0.782206, 0.632176, 0.029181, 0.021791, 0.467772, 0.095864, 0.232273)  (0.212590, 0.775681, 0.613787, 0.034224, 0.023296, 0.463127, 0.100307, 0.206324)  (0.195002, 0.761631, 0.594798, 0.043635, 0.027863, 0.461044, 0.102745, 0.175396)  (0.167849, 0.740217, 0.577161, 0.053949, 0.032844, 0.459150, 0.104193, 0.137483)  (0.149583, 0.717878, 0.564446, 0.070032, 0.040167, 0.459097, 0.107834, 0.110812)  (0.152766, 0.690640, 0.550849, 0.107522, 0.055334, 0.461656, 0.116806, 0.101290)  (0.154192, 0.650629, 0.535646, 0.161628, 0.069115, 0.462359, 0.129880, 0.085217)  (0.138057, 0.611282, 0.527486, 0.205185, 0.068899, 0.459184, 0.137133, 0.056794)  (0.114087, 0.581297, 0.531490, 0.233691, 0.069197, 0.460722, 0.132193, 0.040825)  (0.104940, 0.604961, 0.515732, 0.217391, 0.095512, 0.433050, 0.129427, 0.036258)  (0.069957, 0.639837, 0.538059, 0.170736, 0.132498, 0.395428, 0.141410, 0.026053)  (0.054641, 0.641486, 0.499870, 0.201880, 0.174607, 0.379013, 0.103933, 0.029799)  (0.038241, 0.631743, 0.498098, 0.203348, 0.177933, 0.360277, 0.099063, 0.026110)  (0.034289, 0.600067, 0.498536, 0.208553, 0.151618, 0.348897, 0.106175, 0.027455)  (0.036282, 0.570323, 0.495925, 0.213134, 0.122283, 0.345354, 0.115087, 0.030228)  

12. (0.373308, 0.751948, 0.705172, 0.182480, 0.264694, 0.579620, 0.084219, 0.367605)  (0.368985, 0.758869, 0.720513, 0.159762, 0.222842, 0.573354, 0.072689, 0.383499)  (0.358112, 0.770130, 0.741487, 0.123449, 0.166094, 0.564979, 0.063847, 0.402088)  (0.342783, 0.781117, 0.763885, 0.084558, 0.109370, 0.557541, 0.056315, 0.422456)  (0.327889, 0.788355, 0.780669, 0.054752, 0.067605, 0.552325, 0.050942, 0.438444)  (0.316915, 0.790316, 0.785708, 0.038332, 0.044783, 0.547599, 0.049030, 0.442805)  (0.308251, 0.786787, 0.776257, 0.031923, 0.035003, 0.540029, 0.051139, 0.431356)  (0.297097, 0.778823, 0.753716, 0.029680, 0.030302, 0.526931, 0.056870, 0.404449)  (0.280624, 0.768675, 0.723127, 0.027873, 0.026157, 0.508430, 0.065014, 0.366901)  (0.260699, 0.758929, 0.691094, 0.026070, 0.022079, 0.488037, 0.073949, 0.326133)  (0.241838, 0.751248, 0.662945, 0.025832, 0.019499, 0.470755, 0.082358, 0.288661)  (0.227761, 0.744812, 0.641246, 0.029065, 0.019813, 0.460501, 0.089737, 0.257148)  (0.218423, 0.738089, 0.625003, 0.037668, 0.024048, 0.457740, 0.096234, 0.230931)  (0.208780, 0.731072, 0.609274, 0.053981, 0.033294, 0.458897, 0.102608, 0.206326)  (0.197958, 0.718557, 0.594345, 0.077583, 0.046805, 0.462529, 0.109478, 0.179866)  (0.188754, 0.699889, 0.581512, 0.109087, 0.064104, 0.466996, 0.117863, 0.154960)  (0.181971, 0.675496, 0.569736, 0.150107, 0.084410, 0.470404, 0.128278, 0.132252)  (0.171199, 0.648420, 0.557175, 0.192423, 0.101566, 0.469162, 0.137265, 0.106277)  (0.138301, 0.603372, 0.552150, 0.237714, 0.103830, 0.471282, 0.134038, 0.073352)  (0.060719, 0.502945, 0.564106, 0.297260, 0.058992, 0.505934, 0.101423, 0.056976)  (0.106966, 0.619426, 0.530809, 0.244952, 0.149512, 0.446013, 0.124128, 0.052057)  (0.090033, 0.687705, 0.503848, 0.217881, 0.219831, 0.408657, 0.123731, 0.047421)  (0.067029, 0.713118, 0.493056, 0.212434, 0.253983, 0.393698, 0.118775, 0.041633)  (0.048167, 0.695910, 0.496670, 0.213416, 0.243555, 0.385135, 0.109818, 0.034188)  (0.037002, 0.653382, 0.503572, 0.219691, 0.206516, 0.380533, 0.104527, 0.029621)  (0.035391, 0.613848, 0.504258, 0.224806, 0.167357, 0.378911, 0.109752, 0.029704)  

13. (0.370286, 0.742825, 0.703652, 0.125330, 0.188287, 0.574323, 0.081537, 0.364674)  (0.364179, 0.746881, 0.721106, 0.103955, 0.151297, 0.565656, 0.066739, 0.386338)  (0.350653, 0.755805, 0.743285, 0.077324, 0.108195, 0.558068, 0.056626, 0.409945)  (0.333946, 0.766702, 0.766386, 0.051544, 0.068803, 0.552474, 0.049580, 0.432887)  (0.319348, 0.775572, 0.783948, 0.032767, 0.041333, 0.548672, 0.045292, 0.449688)  (0.309386, 0.778479, 0.789692, 0.022933, 0.027008, 0.544272, 0.044105, 0.454553)  (0.301632, 0.773405, 0.780512, 0.019682, 0.021353, 0.535669, 0.046353, 0.444081)  (0.291287, 0.761279, 0.757942, 0.019297, 0.019011, 0.520426, 0.051835, 0.418908)  (0.275975, 0.745268, 0.727423, 0.019466, 0.017099, 0.499427, 0.059572, 0.383898)  (0.257725, 0.729257, 0.695738, 0.020085, 0.015482, 0.477010, 0.068139, 0.346018)  (0.241043, 0.715705, 0.668380, 0.022371, 0.015255, 0.459095, 0.076527, 0.310090)  (0.234177, 0.698671, 0.652425, 0.026001, 0.016361, 0.454993, 0.084802, 0.272631)  (0.236391, 0.681698, 0.648065, 0.031784, 0.019320, 0.462794, 0.091609, 0.241322)  (0.220555, 0.688834, 0.626750, 0.056870, 0.034131, 0.457386, 0.099607, 0.225388)  (0.207833, 0.688183, 0.608313, 0.094867, 0.056371, 0.459403, 0.110517, 0.201128)  (0.202623, 0.676785, 0.598764, 0.138019, 0.080924, 0.467349, 0.121587, 0.173030)  (0.198232, 0.662853, 0.590641, 0.184518, 0.107078, 0.473028, 0.131767, 0.145645)  (0.191486, 0.650379, 0.580334, 0.225039, 0.132101, 0.473413, 0.138042, 0.120243)  (0.176393, 0.640374, 0.566672, 0.252634, 0.154676, 0.468478, 0.135472, 0.096706)  (0.145900, 0.627809, 0.552864, 0.267402, 0.169956, 0.465344, 0.124126, 0.077285)  (0.138070, 0.696339, 0.519008, 0.249023, 0.243928, 0.439335, 0.124702, 0.074239)  (0.110228, 0.772748, 0.484626, 0.224699, 0.313828, 0.419055, 0.142289, 0.066425)  (0.085188, 0.808325, 0.469162, 0.213340, 0.339855, 0.409741, 0.157774, 0.058019)  (0.068450, 0.769398, 0.482083, 0.225334, 0.311638, 0.413965, 0.142686, 0.050678)  (0.051451, 0.696086, 0.504257, 0.247450, 0.254736, 0.423074, 0.122220, 0.043106)  (0.043837, 0.640287, 0.513148, 0.258985, 0.204643, 0.424958, 0.121532, 0.040340)  

14. (0.367268, 0.721157, 0.695028, 0.087481, 0.127740, 0.573803, 0.078452, 0.362768)  (0.360881, 0.722592, 0.712229, 0.068438, 0.098914, 0.561516, 0.062485, 0.386504)  (0.346854, 0.731082, 0.734049, 0.049750, 0.069696, 0.551954, 0.052632, 0.410789)  (0.330246, 0.743648, 0.756622, 0.033578, 0.044816, 0.545435, 0.046770, 0.432719)  (0.316041, 0.754773, 0.773741, 0.022186, 0.027764, 0.540605, 0.043745, 0.448033)  (0.305898, 0.758626, 0.779263, 0.016062, 0.018532, 0.533987, 0.043363, 0.452581)  (0.297234, 0.752600, 0.770654, 0.013828, 0.014437, 0.522229, 0.045744, 0.443613)  (0.285922, 0.738303, 0.750168, 0.013562, 0.012542, 0.504465, 0.050665, 0.421301)  (0.270145, 0.719348, 0.722487, 0.014101, 0.011311, 0.482175, 0.057467, 0.390399)  (0.252330, 0.700089, 0.693663, 0.015588, 0.010794, 0.459594, 0.065037, 0.357228)  (0.237592, 0.683231, 0.669242, 0.018967, 0.011747, 0.443216, 0.072810, 0.324106)  (0.241452, 0.660109, 0.662310, 0.021036, 0.012397, 0.452537, 0.082362, 0.275555)  (0.260301, 0.638200, 0.673727, 0.019342, 0.011291, 0.479578, 0.089388, 0.232286)  (0.232981, 0.653821, 0.643306, 0.054302, 0.031583, 0.458713, 0.096095, 0.233706)  (0.213771, 0.662529, 0.618734, 0.112257, 0.064162, 0.453703, 0.108442, 0.210907)  (0.213319, 0.661687, 0.614841, 0.170716, 0.094706, 0.463192, 0.117439, 0.174897)  (0.216056, 0.659945, 0.613114, 0.223587, 0.122594, 0.470115, 0.123331, 0.144388)  (0.216966, 0.656174, 0.603000, 0.262518, 0.150484, 0.474358, 0.128709, 0.123278)  (0.212305, 0.660078, 0.583503, 0.284467, 0.186367, 0.472280, 0.125870, 0.108559)  (0.197491, 0.684184, 0.553551, 0.283639, 0.237148, 0.462225, 0.114585, 0.099853)  (0.168405, 0.741558, 0.512395, 0.260305, 0.304243, 0.445937, 0.117047, 0.091988)  (0.150635, 0.807827, 0.497695, 0.181399, 0.407910, 0.445276, 0.123179, 0.064749)  (0.097582, 0.860091, 0.455982, 0.214181, 0.381171, 0.418908, 0.178304, 0.068063)  (0.085369, 0.810695, 0.474139, 0.238002, 0.349361, 0.435293, 0.162728, 0.063884)  (0.066985, 0.718992, 0.507864, 0.282534, 0.287219, 0.466889, 0.138470, 0.058180)  (0.083934, 0.686673, 0.501290, 0.317922, 0.199976, 0.474520, 0.141793, 0.060328)  

15. (0.364662, 0.693407, 0.682863, 0.066202, 0.086241, 0.572781, 0.076558, 0.359941)  (0.359060, 0.691192, 0.697196, 0.048810, 0.064659, 0.556898, 0.060435, 0.383194)  (0.345692, 0.697901, 0.716076, 0.034822, 0.045592, 0.544147, 0.051219, 0.405610)  (0.329608, 0.710270, 0.735872, 0.024087, 0.030357, 0.534285, 0.046458, 0.424769)  (0.315152, 0.721593, 0.750299, 0.016652, 0.019714, 0.523897, 0.044777, 0.438685)  (0.302981, 0.724434, 0.751470, 0.012097, 0.013122, 0.506500, 0.046248, 0.447847)  (0.292493, 0.717832, 0.741385, 0.009934, 0.009605, 0.484676, 0.049726, 0.446364)  (0.281954, 0.706164, 0.729386, 0.009662, 0.008096, 0.467168, 0.053174, 0.423878)  (0.265989, 0.690057, 0.710480, 0.010355, 0.007389, 0.450143, 0.058066, 0.392314)  (0.247029, 0.672648, 0.686853, 0.012091, 0.007467, 0.433644, 0.064224, 0.362357)  (0.231711, 0.657616, 0.665776, 0.016132, 0.009162, 0.421970, 0.070664, 0.334291)  (0.228722, 0.644814, 0.654584, 0.022988, 0.012822, 0.426112, 0.078397, 0.299754)  (0.235112, 0.636586, 0.652974, 0.033923, 0.019037, 0.442621, 0.086277, 0.265420)  (0.223739, 0.640097, 0.636079, 0.071211, 0.039697, 0.439964, 0.094704, 0.249006)  (0.219117, 0.647892, 0.626485, 0.136911, 0.073270, 0.447301, 0.104338, 0.211518)  (0.225854, 0.664624, 0.635626, 0.211830, 0.106238, 0.456297, 0.102896, 0.161020)  (0.233303, 0.677980, 0.644297, 0.261553, 0.126796, 0.459357, 0.097396, 0.129023)  (0.239376, 0.670311, 0.628729, 0.292873, 0.149044, 0.469353, 0.106979, 0.117608)  (0.240390, 0.668115, 0.598932, 0.313692, 0.188803, 0.476238, 0.111586, 0.110595)  (0.226161, 0.691125, 0.563071, 0.307081, 0.246358, 0.470727, 0.101998, 0.107295)  (0.195688, 0.739717, 0.520797, 0.281363, 0.310683, 0.458320, 0.101680, 0.104083)  (0.157935, 0.803885, 0.490190, 0.264029, 0.347558, 0.450866, 0.127079, 0.098552)  (0.136013, 0.831058, 0.486138, 0.274920, 0.342801, 0.458308, 0.144847, 0.097945)  (0.110111, 0.790119, 0.495182, 0.284362, 0.333196, 0.472297, 0.145404, 0.083425)  (0.076780, 0.712062, 0.521192, 0.324255, 0.295180, 0.510513, 0.139438, 0.069685)  (0.062768, 0.660054, 0.534109, 0.346848, 0.254439, 0.524352, 0.147478, 0.066360)  

16. (0.361842, 0.665043, 0.670227, 0.055737, 0.059629, 0.569577, 0.076372, 0.355843)  (0.357617, 0.658008, 0.679998, 0.038760, 0.042871, 0.550388, 0.060131, 0.377675)  (0.345398, 0.660752, 0.693975, 0.026767, 0.029899, 0.533721, 0.051312, 0.397588)  (0.329942, 0.670284, 0.709277, 0.018459, 0.020253, 0.517759, 0.047374, 0.414285)  (0.314340, 0.679973, 0.718224, 0.012580, 0.013141, 0.493547, 0.047684, 0.432387)  (0.295511, 0.682100, 0.704022, 0.007855, 0.007534, 0.447987, 0.054648, 0.470203)  (0.281327, 0.677823, 0.683444, 0.005247, 0.004439, 0.407812, 0.062063, 0.499855)  (0.282465, 0.671420, 0.694883, 0.005818, 0.004203, 0.396441, 0.060699, 0.459418)  (0.272066, 0.660614, 0.697552, 0.007345, 0.004514, 0.393970, 0.060712, 0.403780)  (0.248801, 0.648573, 0.680317, 0.009422, 0.005153, 0.395385, 0.064857, 0.368269)  (0.229036, 0.637588, 0.661479, 0.013847, 0.007274, 0.397401, 0.069944, 0.341051)  (0.219245, 0.629601, 0.647651, 0.023777, 0.012636, 0.401429, 0.075686, 0.317082)  (0.217476, 0.625777, 0.638475, 0.044640, 0.024078, 0.411073, 0.083213, 0.291989)  (0.218660, 0.626951, 0.631017, 0.086288, 0.045998, 0.425598, 0.093352, 0.260005)  (0.224608, 0.639078, 0.631092, 0.158376, 0.079940, 0.443987, 0.101143, 0.209414)  (0.234438, 0.670959, 0.648591, 0.239914, 0.111934, 0.452570, 0.091628, 0.148517)  (0.240784, 0.694244, 0.663516, 0.279202, 0.124460, 0.451366, 0.078290, 0.117344)  (0.251076, 0.678876, 0.643874, 0.309367, 0.139095, 0.465923, 0.090653, 0.112727)  (0.259263, 0.666076, 0.609781, 0.336715, 0.172444, 0.480874, 0.100972, 0.110389)  (0.248065, 0.681450, 0.577977, 0.331308, 0.224583, 0.480091, 0.096265, 0.109403)  (0.220429, 0.715006, 0.544467, 0.310790, 0.281482, 0.473991, 0.093683, 0.109839)  (0.185529, 0.770125, 0.520728, 0.312823, 0.305924, 0.480108, 0.107568, 0.115792)  (0.166179, 0.807286, 0.518990, 0.338373, 0.293473, 0.497627, 0.119710, 0.125384)  (0.130531, 0.757465, 0.522930, 0.336909, 0.300186, 0.510226, 0.127983, 0.101264)  (0.084556, 0.687543, 0.529897, 0.359073, 0.281769, 0.548268, 0.141423, 0.077718)  (0.079027, 0.651339, 0.517546, 0.365558, 0.249877, 0.563718, 0.161957, 0.076273)  

17. (0.357983, 0.639934, 0.659234, 0.052324, 0.043499, 0.564999, 0.078009, 0.350836)  (0.355500, 0.627832, 0.664047, 0.034658, 0.029505, 0.542833, 0.061127, 0.371496)  (0.344762, 0.625609, 0.672611, 0.022874, 0.019739, 0.521884, 0.052179, 0.389612)  (0.330543, 0.631260, 0.683523, 0.015173, 0.013055, 0.497643, 0.048644, 0.405349)  (0.315890, 0.641078, 0.690068, 0.009682, 0.008069, 0.455548, 0.050642, 0.430604)  (0.293017, 0.653271, 0.669973, 0.004811, 0.003716, 0.388803, 0.062131, 0.500263)  (0.274338, 0.660407, 0.643974, 0.002250, 0.001531, 0.349066, 0.072284, 0.559482)  (0.295661, 0.650551, 0.675083, 0.003179, 0.001853, 0.321224, 0.067326, 0.504984)  (0.297423, 0.637655, 0.695658, 0.005120, 0.002618, 0.315608, 0.063412, 0.428627)  (0.264717, 0.629698, 0.679870, 0.007688, 0.003712, 0.344464, 0.065729, 0.381937)  (0.234398, 0.622460, 0.659368, 0.012680, 0.006213, 0.371444, 0.069859, 0.348354)  (0.219617, 0.616474, 0.645180, 0.023752, 0.012115, 0.388217, 0.074899, 0.323001)  (0.217001, 0.613429, 0.636426, 0.047465, 0.024782, 0.402864, 0.082190, 0.298618)  (0.220637, 0.614957, 0.630489, 0.092907, 0.047985, 0.421975, 0.092914, 0.264989)  (0.228951, 0.626257, 0.629271, 0.166938, 0.081812, 0.444431, 0.102864, 0.214660)  (0.240484, 0.652280, 0.638937, 0.248620, 0.112615, 0.459114, 0.099945, 0.157316)  (0.250546, 0.671026, 0.647276, 0.297183, 0.125573, 0.464269, 0.091023, 0.124351)  (0.268841, 0.660553, 0.634032, 0.334331, 0.131125, 0.476620, 0.094555, 0.115297)  (0.272593, 0.652943, 0.611758, 0.358791, 0.151569, 0.489267, 0.098632, 0.111867)  (0.264391, 0.663850, 0.593503, 0.355340, 0.188213, 0.489533, 0.098104, 0.110100)  (0.241848, 0.684264, 0.574008, 0.341294, 0.234253, 0.487399, 0.100697, 0.109547)  (0.207582, 0.714279, 0.553726, 0.338388, 0.268258, 0.493573, 0.111314, 0.112332)  (0.173911, 0.736526, 0.542975, 0.350032, 0.278379, 0.508382, 0.124276, 0.114101)  (0.134959, 0.703884, 0.545554, 0.364008, 0.278962, 0.531364, 0.139260, 0.099197)  (0.102252, 0.661552, 0.523822, 0.372027, 0.258141, 0.566900, 0.161676, 0.085634)  (0.106662, 0.634245, 0.465373, 0.352925, 0.223059, 0.593414, 0.183565, 0.085124)  

18. (0.352441, 0.620405, 0.651114, 0.054195, 0.034602, 0.560689, 0.081723, 0.345043)  (0.352056, 0.603991, 0.651607, 0.034993, 0.022117, 0.536061, 0.063377, 0.365334)  (0.343248, 0.597228, 0.655441, 0.022297, 0.013869, 0.511292, 0.053598, 0.382870)  (0.331279, 0.599368, 0.663272, 0.014143, 0.008634, 0.479246, 0.049801, 0.398720)  (0.323226, 0.608985, 0.674448, 0.008666, 0.005126, 0.423495, 0.051367, 0.422537)  (0.318555, 0.625840, 0.678338, 0.004576, 0.002535, 0.343020, 0.059557, 0.475468)  (0.319540, 0.637792, 0.677707, 0.002448, 0.001221, 0.281933, 0.067034, 0.521296)  (0.344157, 0.631812, 0.702819, 0.002481, 0.001109, 0.229361, 0.065807, 0.500927)  (0.337679, 0.622602, 0.709792, 0.003946, 0.001666, 0.233288, 0.064070, 0.451698)  (0.289964, 0.616402, 0.685182, 0.007078, 0.003051, 0.294773, 0.065881, 0.400824)  (0.246328, 0.610420, 0.659194, 0.013143, 0.006067, 0.349820, 0.069543, 0.357753)  (0.224982, 0.605396, 0.643310, 0.025567, 0.012626, 0.381417, 0.074513, 0.327750)  (0.220451, 0.602840, 0.635015, 0.050895, 0.026077, 0.401649, 0.082073, 0.302266)  (0.223709, 0.604421, 0.629582, 0.097456, 0.049778, 0.422509, 0.093564, 0.269049)  (0.231801, 0.612524, 0.625694, 0.169047, 0.082485, 0.446388, 0.106550, 0.222888)  (0.244957, 0.627270, 0.625130, 0.251243, 0.112682, 0.467389, 0.112961, 0.172417)  (0.265690, 0.638022, 0.625577, 0.316568, 0.124763, 0.480122, 0.109629, 0.136621)  (0.401207, 0.618785, 0.637388, 0.354920, 0.065362, 0.461781, 0.092330, 0.126880)  (0.284943, 0.638708, 0.612314, 0.373228, 0.134068, 0.495039, 0.102416, 0.115223)  (0.274864, 0.648281, 0.604905, 0.371963, 0.159291, 0.495807, 0.105968, 0.112235)  (0.259369, 0.660911, 0.596671, 0.364737, 0.193733, 0.495412, 0.117253, 0.111121)  (0.233466, 0.670857, 0.585413, 0.363794, 0.226403, 0.501593, 0.136205, 0.112007)  (0.199347, 0.674478, 0.574732, 0.372328, 0.246653, 0.516128, 0.157898, 0.111708)  (0.163479, 0.668541, 0.567864, 0.385116, 0.253493, 0.534780, 0.177946, 0.107106)  (0.137283, 0.659003, 0.553438, 0.390638, 0.247880, 0.551267, 0.195418, 0.102215)  (0.129840, 0.647435, 0.527609, 0.383299, 0.233071, 0.558872, 0.211794, 0.101305)  

19. (0.344764, 0.607200, 0.646253, 0.060699, 0.030479, 0.558127, 0.088114, 0.337984)  (0.346908, 0.587628, 0.643556, 0.039292, 0.018881, 0.531751, 0.067297, 0.358740)  (0.340553, 0.577322, 0.643734, 0.024909, 0.011266, 0.504679, 0.055836, 0.376701)  (0.331024, 0.576519, 0.648951, 0.015575, 0.006598, 0.468682, 0.050998, 0.393262)  (0.328419, 0.584696, 0.663109, 0.009497, 0.003773, 0.406870, 0.051326, 0.414289)  (0.342129, 0.599703, 0.686947, 0.005466, 0.002033, 0.311228, 0.055885, 0.447695)  (0.368303, 0.613211, 0.713103, 0.003140, 0.001104, 0.213394, 0.061063, 0.482198)  (0.385535, 0.616947, 0.729685, 0.002563, 0.000885, 0.161857, 0.063067, 0.490039)  (0.361482, 0.612911, 0.718181, 0.003995, 0.001435, 0.193035, 0.063534, 0.461976)  (0.305651, 0.605728, 0.686005, 0.008016, 0.003145, 0.274094, 0.065241, 0.411460)  (0.256912, 0.598799, 0.657052, 0.015698, 0.006852, 0.343694, 0.068795, 0.364184)  (0.232605, 0.593929, 0.640834, 0.029884, 0.014315, 0.383124, 0.074210, 0.331566)  (0.226098, 0.591872, 0.633323, 0.056192, 0.028520, 0.405773, 0.082592, 0.305162)  (0.227281, 0.593885, 0.628545, 0.101578, 0.052296, 0.426155, 0.095126, 0.272663)  (0.232914, 0.601348, 0.623979, 0.168461, 0.084112, 0.448651, 0.110054, 0.229802)  (0.244202, 0.613074, 0.620054, 0.246370, 0.114304, 0.470028, 0.121112, 0.183758)  (0.259956, 0.623785, 0.617265, 0.313808, 0.130999, 0.485586, 0.122810, 0.147721)  (0.278495, 0.628982, 0.615588, 0.355949, 0.131981, 0.493151, 0.117294, 0.128063)  (0.280170, 0.633458, 0.612738, 0.373877, 0.137929, 0.497571, 0.115548, 0.120089)  (0.278863, 0.639996, 0.610852, 0.377319, 0.152727, 0.497613, 0.122547, 0.117708)  (0.270695, 0.648669, 0.607140, 0.377388, 0.177991, 0.498377, 0.141431, 0.118687)  (0.254445, 0.656652, 0.599849, 0.381755, 0.204160, 0.504338, 0.170360, 0.122233)  (0.229671, 0.663557, 0.590357, 0.390942, 0.221631, 0.516469, 0.202440, 0.124600)  (0.201058, 0.669921, 0.581272, 0.400051, 0.227355, 0.530398, 0.230127, 0.122831)  (0.177808, 0.674065, 0.573771, 0.404516, 0.224269, 0.540635, 0.252335, 0.118817)  (0.164961, 0.673325, 0.563013, 0.403764, 0.215682, 0.539334, 0.270679, 0.117451)  

